id,ID,food,Caloric Value,Protein,Carbohydrates,Fat,Sugars
2267,422,chum salmon raw,3,0.6,0.0,0.1,0.0
2268,423,butterfish raw,47,5.5,0.0,2.6,0.0
2269,424,sea bass cooked,125,23.9,0.0,2.6,0.0
2270,425,greenland halibut raw,759,58.6,0.0,56.5,0.0
2271,426,halibut raw,371,75.7,0.0,5.4,0.0
2272,427,sturgeon cooked,184,28.2,0.0,7.0,0.0
2273,428,fish fillet fried,211,13.3,15.4,11.2,0.0
2274,429,rainbow trout raw,111,15.8,0.0,4.9,0.0
2275,430,pout raw,278,58.6,0.0,3.2,0.0
2276,431,rainbow smelt cooked,35,6.4,0.0,0.9,0.0
2277,432,monkfish raw,22,4.1,0.0,0.4,0.0
2278,433,trout raw,117,16.4,0.0,5.2,0.0
2279,434,shark raw,37,5.9,0.0,1.3,0.0
2280,435,burbot raw,104,22.4,0.0,0.9,0.0
2281,436,dolphinfish cooked,173,37.7,0.0,1.4,0.0
2282,437,crayfish cooked,25,5.0,0.0,0.4,0.0
2283,438,dolphinfish raw,173,37.7,0.0,1.4,0.0
2284,439,perch cooked,54,11.4,0.0,0.5,0.0
2285,440,cusk raw,106,23.2,0.0,0.8,0.0
2286,441,bluefin tuna raw,41,6.6,0.0,1.4,0.0
2287,442,milkfish cooked,54,7.4,0.0,2.4,0.0
2288,443,carp raw,277,38.9,0.0,12.2,0.0
2289,444,sturgeon raw,30,4.6,0.0,1.1,0.0
2290,445,orange roughy raw,22,4.6,0.0,0.2,0.0
2291,446,catfish fried,199,15.7,7.0,11.6,0.0
2292,447,cuttlefish raw,22,4.6,0.2,0.2,0.0
2293,448,bass raw,90,14.9,0.0,2.9,0.0
2294,449,flounder cooked,109,19.4,0.0,3.0,0.0
2295,450,milkfish raw,42,5.8,0.0,1.9,0.0
2296,451,eel raw,375,37.6,0.0,23.8,0.0
2297,452,catfish raw,189,24.2,0.0,9.4,0.0
2298,453,fish sticks,78,3.1,6.1,4.5,0.5
2299,454,coho salmon raw,254,33.8,0.0,12.2,0.0
2300,455,monkfish cooked,27,5.3,0.0,0.6,0.0
2301,456,yellowtail cooked,546,86.6,0.0,19.6,0.0
2302,457,yellowfin tuna cooked,37,8.2,0.0,0.2,0.0
2303,458,ling cooked,168,36.8,0.0,1.2,0.0
2304,459,eel cooked,67,6.7,0.0,4.2,0.0
2305,460,sablefish raw,753,51.8,0.0,59.1,0.0
2306,461,salmon nuggets,60,3.6,4.0,3.3,0.0
2307,462,yellowtail raw,546,86.5,0.0,19.6,0.0
2308,463,butterfish cooked,47,5.5,0.0,2.6,0.0
2309,464,caviar,42,3.9,0.6,2.9,0.0
2310,465,pollock raw,355,75.0,0.0,3.8,0.0
2311,466,catfish cooked,206,26.4,0.0,10.3,0.0
2312,467,whiting raw,83,16.8,0.0,1.2,0.0
2313,468,pink salmon raw,404,65.2,0.0,14.0,0.0
2314,469,yellowfin tuna raw,31,6.9,0.0,0.1,0.0
2315,470,mackerel raw,230,20.8,0.0,15.6,0.0
2316,471,turbot raw,388,65.5,0.0,12.0,0.0
2317,472,cusk cooked,106,23.1,0.0,0.8,0.0
2318,473,atlantic croaker raw,82,14.0,0.0,2.5,0.0
2319,474,sucker cooked,148,26.6,0.0,3.7,0.0
2320,475,spot raw,79,11.8,0.0,3.1,0.0
2321,476,drum cooked,236,34.6,0.0,9.7,0.0
2322,477,crayfish raw,3,0.6,0.0,0.048,0.0
2323,478,tilefish cooked,441,73.5,0.0,14.1,0.0
2324,479,bluefish cooked,186,30.1,0.0,6.4,0.0
2325,480,grouper cooked,238,50.2,0.0,2.6,0.0
2326,481,sheepshead raw,257,48.1,0.0,5.7,0.0
2327,482,herring kippered,87,9.8,0.0,4.9,0.0
2328,483,grouper raw,238,50.2,0.0,2.6,0.0
2329,484,ocean perch cooked,48,9.3,0.0,0.9,0.0
2330,485,ling raw,168,36.7,0.0,1.2,0.0
2331,486,lingcod cooked,329,68.4,0.0,4.1,0.0
2332,487,florida pompano raw,184,20.7,0.0,10.6,0.0
2333,488,rockfish cooked,162,33.1,0.0,2.4,0.0
2334,489,seatrout cooked,247,39.9,0.0,8.6,0.0
2335,490,sockeye salmon raw,562,84.4,0.0,22.2,0.0
2336,491,swordfish cooked,182,24.9,0.0,8.4,0.0
2337,492,american shad raw,362,31.2,0.0,25.3,0.0
2338,493,sardine canned in oil,310,36.7,0.0,17.1,0.0
2339,494,anchovy canned in oil,8,1.2,0.0,0.4,0.0
2340,495,salmon canned,520,79.1,0.0,20.3,0.0
2341,496,sardines in tomato sauce canned,165,18.6,0.5,9.3,0.4
2342,497,sockeye salmon canned,563,79.5,0.0,24.9,0.0
2343,498,tuna canned,102,18.9,0.0,2.4,0.0
2344,499,pink salmon canned,530,80.9,0.0,20.4,0.0
2345,500,cod canned,328,71.0,0.0,2.7,0.0
2346,501,eastern oyster canned,110,11.4,6.3,4.0,0.0
2347,502,chum salmon canned,520,79.1,0.0,20.3,0.0
2348,503,tuna canned in oil,331,47.2,0.0,14.4,0.0
2349,504,wild pink salmon oceans,320,0.0,0.0,16.0,0.0
2350,505,shrimp canned,128,26.1,0.0,1.7,0.0
2351,506,alaska king crab raw,144,31.5,0.0,1.0,0.0
2352,507,scallops fried,64,2.6,6.4,3.2,0.0
2353,508,shrimp cooked,7,1.3,0.013,0.092,0.0
2354,509,clams fried,19,1.3,1.0,1.0,0.0
2355,510,alaska king crab cooked,130,25.9,0.0,2.1,0.0
2356,511,scallops cooked,11,2.1,0.5,0.058,0.0
2357,512,squid fried,140,14.4,6.2,6.0,0.0
2358,513,oyster raw,41,4.7,2.5,1.2,0.0
2359,514,abalone,89,14.5,5.1,0.6,0.0
2360,515,queen crab raw,25,5.2,0.0,0.3,0.0
2361,516,whelk cooked,78,13.5,4.4,0.2,0.0
2362,517,oyster cooked,41,4.7,2.5,1.2,0.0
2363,518,eastern oyster cooked,8,0.7,0.7,0.2,0.0
2364,519,blue mussels cooked,344,47.6,14.8,9.0,0.0
2365,520,octopus raw,23,4.2,0.6,0.3,0.0
2366,521,spiny lobster cooked,233,43.0,5.1,3.2,0.0
2367,522,blue mussels raw,129,17.9,5.5,3.4,0.0
2368,523,queen crab cooked,98,20.2,0.0,1.3,0.0
2369,524,dungeness crab cooked,140,28.3,1.2,1.6,0.0
2370,525,dungeness crab raw,140,28.4,1.2,1.6,0.0
2371,526,shrimp fried,52,1.3,4.8,3.2,0.086
2372,527,shrimp raw,4,0.7,0.041,0.023,0.0
2373,528,blue crab cooked,71,15.2,0.0,0.6,0.0
2374,529,shrimp imitation,29,3.5,2.6,0.4,0.0
2375,530,conch baked,165,33.4,2.2,1.5,0.0
2376,531,squid raw,26,4.4,0.9,0.4,0.0
2377,532,scallop raw,10,1.8,0.5,0.091,0.0
2378,533,lobster raw,116,24.8,0.0,1.1,0.0
2379,534,scallop imitation,28,3.6,3.0,0.1,0.0
2380,535,blue crab raw,18,3.8,0.018,0.2,0.0
2381,536,whelk raw,39,6.7,2.2,0.1,0.0
2382,537,spiny lobster raw,234,43.1,5.1,3.2,0.0
2383,538,clams canned,227,38.8,9.4,2.5,0.0
2384,539,lobster cooked,134,28.5,0.0,1.3,0.0
2385,540,eastern oyster fried,29,1.3,1.7,1.8,0.0
2386,541,clams raw,195,33.3,8.1,2.2,0.0
2387,542,octopus cooked,139,25.3,3.7,1.8,0.0
2388,543,eastern oyster raw,8,0.7,0.8,0.2,0.0
2389,544,oyster fried,61,2.1,6.7,3.0,0.0
2390,545,sturgeon smoked,49,8.8,0.0,1.2,0.0
2391,546,chinook salmon smoked,159,24.9,0.0,5.9,0.0
2392,547,cisco smoked,50,4.6,0.0,3.4,0.0
2393,548,haddock smoked,33,7.1,0.0,0.3,0.0
2394,549,whitefish smoked,147,31.8,0.0,1.3,0.0
2395,550,red salmon sockeye filets smoked,373,65.5,0.0,12.3,0.0
2396,0,cream cheese,51,0.9,0.8,5.0,0.5
2397,1,neufchatel cheese,215,7.8,3.1,19.4,2.7
2398,2,requeijao cremoso light catupiry,49,0.8,0.9,3.6,3.4
2399,3,ricotta cheese,30,1.5,1.5,2.0,0.091
2400,4,cream cheese low fat,30,1.2,1.2,2.3,0.9
2401,5,cream cheese fat free,19,2.8,1.4,0.2,1.0
2402,6,gruyere cheese,116,8.3,0.1,9.1,0.1
2403,7,cheddar cheese,113,6.4,0.9,9.3,0.1
2404,8,parmesan cheese,71,6.4,0.6,4.5,0.046
2405,9,romano cheese,19,1.6,0.2,1.3,0.088
2406,10,parmesan cheese grated,21,1.4,0.7,1.4,0.075
2407,11,port salut cheese,465,31.4,0.8,37.2,0.8
2408,12,swiss cheese,98,6.7,0.4,7.7,0.0
2409,13,goat cheese hard,128,8.6,0.6,10.1,0.6
2410,14,gouda cheese,100,7.0,0.6,7.7,0.6
2411,15,pepper jack cheese lucerne,75,5.0,0.0,6.0,0.0
2412,16,caraway cheese,106,7.1,0.9,8.3,0.0
2413,17,gjetost cheese,1058,21.9,96.8,67.0,0.0
2414,18,tilsit cheese,136,9.8,0.8,10.4,0.0
2415,19,goat cheese,103,6.1,0.009,8.4,0.031
2416,20,brick cheese,111,7.0,0.8,8.9,0.2
2417,21,asadero cheese,402,25.5,3.2,31.9,3.2
2418,22,camembert cheese,90,5.9,0.1,7.3,0.1
2419,23,provolone cheese reduced fat,310,27.9,4.0,19.9,0.6
2420,24,roquefort cheese,314,18.3,1.7,26.0,0.0
2421,25,queso blanco cheese,366,24.0,3.0,28.7,2.1
2422,26,queso seco cheese,315,23.8,2.0,23.6,0.5
2423,27,goat cheese soft,75,5.2,0.0,6.0,0.3
2424,28,mozzarella cheese,90,6.7,0.7,6.6,0.0
2425,29,chihuahua cheese,494,28.5,7.3,39.2,7.3
2426,30,limburger cheese,98,6.0,0.1,8.2,0.1
2427,31,muenster cheese,486,30.9,1.5,39.7,1.5
2428,32,queso fresco cheese,365,22.1,3.6,29.1,2.8
2429,33,brie cheese,100,6.2,0.1,8.3,0.1
2430,34,pimento cheese,525,31.0,2.4,43.7,0.9
2431,35,mexican cheese,316,27.7,3.8,21.7,0.6
2432,36,feta cheese,80,4.3,1.2,6.4,0.0
2433,37,mozzarella cheese fat free,159,35.8,4.0,0.0,1.7
2434,38,provolone cheese,463,33.8,2.8,35.1,0.7
2435,39,anejo cheese,492,28.3,6.1,39.6,6.1
2436,40,honey,64,0.08,17.3,0.0,17.2
2437,41,apple butter,35,0.045,8.5,0.063,7.1
2438,42,fruit jam,56,0.0,13.8,0.095,9.7
2439,43,chocolate hazelnut spread,100,1.0,11.5,5.5,10.0
2440,44,peanut butter,88,3.3,3.6,7.4,1.0
2441,45,peanut spread,101,3.8,2.2,8.5,0.5
2442,46,chicken spread,88,10.1,2.3,9.8,0.3
2443,47,cheese spread,708,17.0,8.4,68.6,8.4
2444,48,tahini,86,2.7,3.9,7.2,0.0
2445,49,orange marmalade,49,0.014,13.3,0.0,12.0
2446,50,american cheese spread,46,2.6,1.4,3.4,1.2
2447,51,apricot jam,48,0.1,12.9,0.01,8.7
2448,52,chunky peanut butter,94,3.8,3.5,8.0,1.3
2449,53,ham and cheese spread,37,2.4,0.3,2.8,0.0
2450,54,chicken and rice casserole homade,27,2.0,2.4,1.0,0.0
2451,55,picnic loaf,65,4.2,1.3,4.7,0.0
2452,56,corn tamale,309,5.8,44.3,12.0,12.3
2453,57,baked potato with cheese sauce bacon,451,18.4,44.4,25.9,0.0
2454,58,chinese egg roll,223,7.4,24.3,10.6,0.0
2455,59,butter croissant,231,4.7,26.1,12.0,6.4
2456,60,enchilada with cheese beef,323,11.9,30.5,17.6,0.0
2457,61,corned beef hash with potatoes,387,20.6,21.9,24.2,0.8
2458,62,biscuit with egg cheese bacon,436,17.4,35.4,25.3,2.5
2459,63,bagel with ham egg cheese,483,26.7,52.4,18.5,7.0
2460,64,quesadilla with chicken,529,27.1,43.3,27.5,3.4
2461,65,corn rice,110,1.8,25.2,0.3,3.0
2462,66,kung pao chicken,779,59.0,41.5,42.2,18.3
2463,67,beef empanada,298,10.1,27.8,16.3,1.6
2464,68,frijoles with cheese,225,11.4,28.7,7.8,0.0
2465,69,burrito with beef,285,9.1,43.9,8.1,4.1
2466,70,crispy chicken sandwich,350,14.8,33.2,17.6,3.9
2467,71,enchilada with cheese,374,15.4,21.2,25.3,3.6
2468,72,pork egg roll,189,8.4,25.1,6.1,4.5
2469,73,corn on the cob with butter,155,4.5,31.9,3.4,0.0
2470,74,pancakes with butter syrup,260,4.1,45.4,7.0,0.0
2471,75,burrito with beans,224,7.0,35.7,6.7,0.0
2472,76,scrambled eggs,100,6.5,1.0,7.6,0.8
2473,77,baked potato with sour cream,393,6.7,50.0,22.3,0.0
2474,78,turkey and gravy,161,14.1,11.1,6.3,0.0
2475,79,chicken egg roll,158,8.4,22.8,3.6,4.5
2476,80,vegetable egg roll,153,5.2,25.0,3.6,5.3
2477,81,ham cheese roll,67,3.8,1.1,5.2,0.0
2478,82,biscuit with ham,386,13.4,43.8,18.4,2.2
2479,83,lemon chicken,1440,68.6,122.0,74.9,55.2
2480,84,hummus,435,12.0,49.5,21.1,0.7
2481,85,croissant with egg cheese,368,12.8,24.3,24.7,0.0
2482,86,enchirito with cheese beef beans,344,17.9,33.8,16.1,0.0
2483,87,sweet sour pork,38,1.2,3.3,2.2,1.4
2484,88,crab cake,160,11.3,5.1,10.4,0.0
2485,89,egg dinner roll,107,3.3,18.2,2.2,1.5
2486,90,english muffin with egg cheese sausage,472,22.1,28.8,29.9,2.5
2487,91,buttermilk pancakes,86,2.6,10.9,3.5,0.0
2488,92,omelet,94,6.4,0.4,7.1,0.2
2489,93,taco with chicken cheese lettuce,185,13.0,19.3,6.2,1.3
2490,94,spinach souffle,230,10.7,8.0,17.6,2.5
2491,95,english muffin with cheese sausage,365,14.3,27.3,22.3,2.1
2492,96,potato gratin,328,12.4,27.6,18.6,0.0
2493,97,biscuit with egg,436,17.4,35.4,25.3,2.5
2494,98,french fries deep fried,222,2.4,29.4,10.5,0.2
2495,99,sweet sour chicken,46,1.8,4.4,2.3,2.1
2496,100,burrito with beans beef,460,27.8,47.0,18.0,5.3
2497,101,nachos with cinnamon sugar,592,7.2,63.4,36.0,0.0
2498,102,arroz con grandules,209,4.0,35.4,5.7,0.0
2499,103,chili con carne,271,14.7,33.1,8.8,4.7
2500,104,arroz con abichuelas,223,6.2,37.3,5.4,0.2
2501,105,biscuit with sausage,412,10.7,33.3,27.1,1.8
2502,106,vegetarian stew,304,42.0,17.3,7.4,3.1
2503,107,chicken sandwich with cheese,632,29.4,41.6,38.8,0.0
2504,108,biscuit with egg steak,410,17.9,21.3,28.4,0.0
2505,109,taco salad,212,10.0,17.9,11.2,0.0
2506,110,succotash,213,9.7,46.8,1.5,0.0
2507,111,nachos with cheese jalapeno peppers,608,16.8,60.1,34.1,0.0
2508,112,biscuit with egg ham,442,20.4,31.4,27.0,4.2
2509,113,ladyfingers,103,3.0,16.9,2.6,7.2
2510,114,mozzarella steak fried,102,4.6,7.7,5.9,0.7
2511,115,tamale navajo,285,11.7,33.7,11.4,1.8
2512,116,blueberry pancakes,84,2.3,11.0,3.5,0.0
2513,117,chimichanga with beef cheese,443,20.1,39.3,23.4,0.0
2514,118,egg cheese sandwich,340,15.6,25.9,19.4,0.0
2515,119,biscuit with egg bacon,458,17.0,28.6,31.1,3.3
2516,120,pupusas con queso,300,13.7,26.2,15.5,1.4
2517,121,apple croissant,145,4.2,21.1,5.0,0.0
2518,122,refried red beans,336,11.7,36.0,16.1,0.0
2519,123,tostada with guacamole,180,6.2,16.0,11.6,0.0
2520,124,chicken sandwich,468,30.4,39.1,20.9,6.8
2521,125,fried rice,228,6.5,43.4,3.2,0.6
2522,126,pupusas del cerdo,283,14.0,28.1,12.7,1.8
2523,127,turkey pot pie,699,25.8,70.3,34.9,0.0
2524,128,cheese croissant,331,7.4,37.6,16.7,9.1
2525,129,chimichanga with beef,425,19.6,42.8,19.7,0.0
2526,130,french toast with butter,178,5.2,18.0,9.4,0.0
2527,131,ham egg cheese sandwich,347,19.2,30.9,16.3,0.0
2528,132,english muffin with butter,189,4.9,30.4,5.8,0.0
2529,133,savoury noodle one pan dinner tandaco,172,0.0,5.5,1.2,0.0
2530,134,ham cheese sandwich,352,20.7,33.3,15.5,0.0
2531,135,sweet gefilte fish,35,3.8,3.1,0.7,0.0
2532,136,poached egg,72,6.3,0.4,4.7,0.2
2533,137,tostada with beef cheese,315,19.0,22.8,16.3,0.0
2534,138,tostada with beans cheese,223,9.6,26.5,9.9,0.0
2535,139,pork tamale,247,10.4,22.4,12.8,0.7
2536,140,nachos with cheese,274,3.5,27.9,17.2,1.7
2537,141,pulled pork in barbecue sauce,418,32.8,46.7,11.0,37.8
2538,142,baked potato with cheese sauce,474,14.6,46.5,28.7,0.0
2539,143,baked beans,310,11.1,43.3,10.3,0.0
2540,144,arroz con frijoles,220,6.8,35.6,5.6,1.3
2541,145,taco with beef cheese lettuce,156,6.1,13.7,8.8,0.6
2542,146,burrito with beans cheese beef,165,7.3,19.8,6.6,0.0
2543,147,egg mix,30,2.4,0.098,2.2,0.091
2544,148,falafel,57,2.3,5.4,3.0,0.0
2545,149,taco salad with chili con carne,193,11.6,17.7,8.8,0.0
2546,150,wonton wrappers,93,3.1,18.5,0.5,0.0
2547,151,hushpuppies,512,11.7,69.9,20.5,3.1
2548,152,chicken pot pie,598,14.6,57.3,34.6,7.2
2549,153,general tsos chicken,1578,69.0,128.3,87.5,62.1
2550,154,burrito with beans cheese,379,13.6,57.8,11.2,3.2
2551,155,vegetarian fillets,247,19.6,7.7,15.3,0.7
2552,156,biscuit with egg sausage,505,18.0,34.1,33.6,1.5
2553,157,chicken chow mein,513,40.8,50.1,16.9,10.5
2554,158,fruit burrito,231,2.5,35.0,9.5,0.0
2555,159,arroz con leche,369,8.1,63.0,9.3,38.6
2556,160,caramel custard flan,444,13.9,69.7,12.3,70.8
2557,161,gelatin dessert,167,3.3,38.3,0.0,36.4
2558,162,chocolate milk dessert,229,5.9,51.6,1.4,51.6
2559,163,chocolate mousse,338,6.2,24.1,24.0,22.2
2560,164,dulce de leche,60,1.3,10.5,1.4,9.5
2561,165,apple crisp,454,4.9,87.0,9.7,55.5
2562,166,spinach spaghetti cooked,182,6.4,36.6,0.9,0.0
2563,167,corn pasta cooked,176,3.7,39.1,1.0,0.0
2564,168,spaghetti with meat sauce,255,14.3,43.1,2.9,7.4
2565,169,pasta with meatballs in tomato sauce,273,10.6,28.3,13.0,7.2
2566,170,cheese tortellini,332,14.6,50.8,7.8,1.0
2567,171,pasta with sliced franks in tomato sauce,227,11.0,32.0,6.0,8.0
2568,172,lasagna,166,9.0,18.9,6.1,3.8
2569,173,macaroni cheese,310,12.6,43.7,9.4,3.0
2570,174,vegetable lasagna,316,15.6,32.2,13.7,5.8
2571,175,spinach egg noodles cooked,211,8.1,38.8,2.5,1.1
2572,176,cheese lasagna,316,15.9,33.6,13.0,10.3
2573,177,pasta with tomato sauce,176,5.6,35.1,1.8,10.1
2574,178,spinach pasta cooked,37,1.4,7.1,0.3,0.0
2575,179,vegetable chicken soup,166,12.3,21.1,4.8,3.4
2576,180,bean ham soup,198,10.3,33.5,2.5,7.8
2577,181,cream of chicken soup,227,6.0,18.0,14.5,1.4
2578,182,tomato soup canned,139,6.3,22.6,3.3,16.5
2579,183,egg drop soup,65,2.8,10.3,1.5,0.2
2580,184,scotch broth,197,12.1,23.0,6.4,0.0
2581,185,cream of onion soup,268,6.7,31.7,12.8,11.1
2582,186,chicken broth dry,10,0.7,1.1,0.2,0.0
2583,187,vegetable soup with beef broth,162,6.0,26.3,3.8,4.0
2584,188,chili with beans canned,287,14.6,30.5,14.1,3.0
2585,189,beef noodle soup,168,9.6,17.9,6.2,5.2
2586,190,consomme dry,17,2.2,1.9,0.2,1.1
2587,191,chicken mushroom soup,126,2.0,15.1,6.1,1.0
2588,192,beef vegetable soup,120,8.0,15.4,2.9,3.1
2589,193,black bean soup,234,12.4,39.6,3.4,6.4
2590,194,split pea soup with ham bacon,189,11.6,28.6,3.1,0.0
2591,195,cream of mushroom soup,199,3.4,17.1,13.4,1.0
2592,196,green pea soup,320,16.7,51.7,5.7,16.7
2593,197,chicken broth soup,78,11.1,1.9,2.6,0.9
2594,198,chicken mushroom chowder soup,431,16.2,38.3,23.7,0.0
2595,199,chicken dumplings soup,235,13.6,14.7,13.4,1.4
2596,200,chicken vegetable soup,148,7.1,17.0,5.6,3.0
2597,201,turkey vegetable soup,72,3.1,8.6,3.0,2.6
2598,202,wonton soup,71,4.6,11.7,0.6,0.8
2599,203,beef stock,31,4.7,2.9,0.2,1.3
2600,204,mushroom barley soup,186,4.6,29.3,5.5,0.0
2601,205,gazpacho soup,70,10.7,6.6,0.4,2.2
2602,206,beef mushroom soup,186,14.0,15.9,7.3,0.0
2603,207,chicken rice soup,127,12.3,13.0,3.2,1.4
2604,208,pepperpot soup,100,6.2,9.1,4.5,0.0
2605,209,vegetable soup,149,4.3,24.6,4.0,7.9
2606,210,chili beef soup,308,13.4,49.6,6.7,13.4
2607,211,chicken soup,174,12.4,16.9,6.5,2.1
2608,212,bean with frankfurters soup,188,10.0,22.0,7.0,0.0
2609,213,pea soup,161,8.3,25.6,2.8,8.3
2610,214,turkey soup,135,10.2,14.1,4.4,0.0
2611,215,stockpot soup,201,9.8,23.1,7.8,0.0
2612,216,hot sour soup,91,6.0,10.1,2.8,1.0
2613,217,cheese soup,203,2.0,28.0,9.7,9.3
2614,218,cream of potato soup,186,3.8,32.2,4.7,3.6
2615,219,bean with bacon soup,106,5.5,16.4,2.1,0.6
2616,220,fish stock,40,5.3,0.0,1.9,0.0
2617,221,split pea soup with ham,381,20.7,56.2,8.9,0.0
2618,222,beef broth soup,17,2.7,0.01,0.5,0.0
2619,223,lentil soup with ham,139,9.3,20.2,2.8,0.0
2620,224,tomato soup,98,2.2,22.5,0.7,12.2
2621,225,fish broth,39,4.9,1.0,1.5,0.2
2622,226,chili without beans canned,283,18.1,14.6,17.0,0.0
2623,227,minestrone soup,167,8.6,22.6,5.0,3.7
2624,228,clam chowder soup,154,4.4,24.5,4.4,6.8
2625,229,tomato vegetable soup,54,1.9,9.9,0.8,2.4
2626,230,cream of rice coup,127,2.2,28.1,0.2,0.022
2627,231,cream of celery soup,181,3.3,17.7,11.2,3.4
2628,232,chicken gravy,188,4.6,12.9,13.6,1.9
2629,233,tomato rice soup,240,4.2,44.1,5.5,15.2
2630,234,vegetable beef soup,128,18.1,9.6,2.0,0.0
2631,235,tomato beef noodle soup,281,8.9,42.3,8.6,0.0
2632,236,oyster stew soup,118,4.2,8.2,7.7,0.0
2633,237,ramen noodle soup dry,371,8.9,53.9,13.3,1.3
2634,238,chicken noodle soup,145,7.2,18.4,4.7,0.0
2635,239,chicken bouillon dry,11,0.7,0.7,0.6,0.7
2636,240,cream of asparagus soup,174,4.6,21.5,8.2,1.8
2637,241,turkey noodle soup,139,7.8,17.3,4.0,1.0
2638,242,cream of shrimp soup,181,5.6,16.5,10.4,0.0
2639,243,bean with pork soup,335,15.3,44.1,11.5,7.8
2640,244,chicken broth,12,1.0,1.0,0.5,0.0
2641,245,beef broth powder,8,0.6,0.6,0.3,0.6
2642,246,split pea soup,180,9.7,29.9,2.3,12.8
2643,247,escarole soup,61,3.4,4.0,4.0,0.0
2644,248,chicken stock,86,6.0,8.5,2.9,3.8
2645,249,tomato bisque soup,248,4.5,47.7,5.0,0.0
2646,250,shark fin soup,99,6.9,8.2,4.3,0.0
2647,251,onion soup,113,7.5,16.4,3.5,6.7
2648,252,chicken gumbo soup,113,5.3,16.8,2.9,4.9
2649,253,crab soup,95,10.4,12.5,0.8,0.0
2650,254,tripe soup,148,17.2,8.1,5.2,0.0
2651,255,little india little lunch,164,0.0,2.0,10.6,0.0
2652,256,original chicken sandwich chick fil a,125,0.0,0.0,5.1,0.0
2653,257,sausage mcmuffin mcdonalds,383,14.6,28.2,24.2,2.2
2654,258,sausage mcgriddles mcdonalds,421,11.4,42.2,24.0,15.2
2655,259,crispy chicken drumstick kentucky fried chicken,70,10.6,0.0,3.0,0.0
2656,260,chicken crispy drumsticks kentucky fried chicken,156,11.8,4.5,10.1,0.0
2657,261,biscuit kentucky fried chicken,185,3.8,22.1,9.1,1.7
2658,262,english muffin mcdonalds,97,5.7,2.9,2.3,1.5
2659,263,french fries mcdonalds,378,4.0,49.8,18.1,0.2
2660,264,hotdog,383,16.4,28.5,23.0,0.0
2661,265,french fries burger king,207,2.4,28.6,9.2,0.4
2662,266,original taco with beef cheese lettuce taco bell,158,6.1,13.7,8.8,0.6
2663,267,hotdog with chili,296,13.5,31.3,13.4,0.0
2664,268,chicken crispy wings kentucky fried chicken,148,9.2,5.1,10.1,0.0
2665,269,egg white delight mcdonalds,250,0.0,0.0,16.0,0.0
2666,270,french toast sticks burger king,73,1.3,8.7,3.7,2.1
2667,271,mcchicken mcdonalds,358,13.7,36.6,17.3,4.7
2668,272,nachos supreme taco bell,480,14.8,45.0,26.6,0.0
2669,273,crispy chicken wing kentucky fried chicken,104,12.6,1.3,5.3,0.0
2670,274,chicken strips burger king,105,6.6,7.4,5.5,0.0
2671,275,crispy chicken breast kentucky fried chicken,214,38.2,0.4,6.7,0.0
2672,276,sausage biscuit mcdonalds,440,11.3,31.8,29.7,2.3
2673,277,sausage burrito mcdonalds,339,13.0,24.2,17.1,1.4
2674,278,onion rings fried,27,0.3,2.8,1.6,0.4
2675,279,onion rings burger king,379,3.5,39.7,23.0,4.9
2676,280,turkey patty fried,79,3.9,4.4,5.0,0.053
2677,281,hotcakes with syrup mcdonalds,601,9.0,101.8,17.8,45.5
2678,282,crispy chicken thigh kentucky fried chicken,163,20.4,0.0,9.1,0.0
2679,283,corn dog,195,6.7,21.0,9.4,5.9
2680,284,chicken box mcdonalds,70,0.2,5.5,4.0,0.5
2681,285,potato wedges kentucky fried chicken,379,5.4,45.0,19.8,0.0
2682,286,scrambled eggs mcdonalds,98,7.7,0.9,7.5,0.1
2683,287,egg mcmuffin mcdonalds,287,17.2,27.3,12.2,2.7
2684,288,nachos taco bell,362,5.1,36.0,21.9,0.0
2685,289,biscuit large mcdonalds,310,5.5,39.4,14.4,2.7
2686,290,crispy chicken strips kentucky fried chicken,129,9.5,6.4,7.2,0.0
2687,291,hotcakes mcdonalds,113,3.0,19.0,2.9,4.4
2688,292,chicken crispy breast kentucky fried chicken,375,29.7,11.9,23.2,0.0
2689,293,hotcakes sausage mcdonalds,776,15.5,102.4,34.9,45.7
2690,294,chicken mcnuggets mcdonalds,48,2.5,2.4,3.2,0.025
2691,295,chips chipotle,151,0.2,2.1,7.1,2.1
2692,296,biscuit mcdonalds,261,4.7,33.3,12.2,2.2
2693,297,rice bowl with chicken,36,1.6,6.4,0.4,1.2
2694,298,spaghetti with meatballs,200,8.7,22.9,8.2,5.8
2695,299,meat ravioli canned,259,8.9,36.0,8.9,6.3
2696,300,cheese ravioli canned,186,6.0,33.0,3.5,9.0
2697,301,premium crispy chicken ranch blt sandwich mcdonalds,586,35.3,59.8,22.9,13.3
2698,302,steak sandwich,459,30.3,52.0,14.1,0.0
2699,303,cheeseburger burger king,380,19.4,31.5,19.7,6.0
2700,304,cheeseburger mcdonalds,313,15.4,33.1,14.0,7.4
2701,305,double cheeseburger,643,37.0,41.0,36.9,9.5
2702,306,double hamburger,942,52.1,51.4,58.6,13.2
2703,307,premium grilled chicken classic sandwich mcdonalds,366,28.3,44.6,8.6,10.0
2704,308,big n tasty with cheese mcdonalds,573,27.2,39.7,36.0,9.5
2705,309,premium grilled chicken club sandwich mcdonalds,493,38.3,44.3,18.0,6.4
2706,310,quarter pounder mcdonalds,417,24.1,37.9,19.8,8.8
